startTime,activeRegionNum,instruments,cmeAnalyses,linkedEvents,note,N/S,E/W
2016-08-08 21:17:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"2 eruptions seen in SXI and H alpha very close in time, 20:15 in AR 12571, and 20:28 at the west limb (AR 12570/72 complex, no SDO images available for these 2 events) - CME more likely from the second event at the west limb",,
2016-08-09 02:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There was a CME today starting around 02:00Z, as seen in C2. It is very slow moving and propagating out to the NW. It has yet to be measured because they are not enough frames in C3. Source is difficult to determine, but it may be associated with active region 2570, which is the source of last night's flare that began at 21:17Z.",,
2016-08-10 03:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2']",1,0,Associated filament eruption seen in SDO 171 north-east starting at about 2016-08-10T00:50Z.,,
2016-08-11 17:24:00,,['STEREO A: SECCHI/COR2'],1,0,Eruption can be seen in Stereo A EUVI 195 at 15:15 off the far eastern limb.   Eruption caused strong opening field lines and dimming in the area.  Material can be seen moving up and away from the sun.  CME can be seen in STA EUVI starting at 17:24Z.,25.0,-120.0
2016-08-12 16:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"A filament lifted off the solar disk slightly east of center disk starting around 2016-08-12T13:00Z in SDO AIA 304 with dimmings seen in SDO 193.
Additional mass ejected off of NE limb seen in SDO AIA 171/304 at 18:00, which seems to be triggered by the on-disk eruption at ~13:00. 
A very slow moving mass can be seen coming out in C2 starting at around 15:00Z, but by the time it reaches C3 it looks more like slow moving outflow.",15.0,25.0
2016-08-12 19:09:00,,['STEREO A: SECCHI/COR2'],1,0,"source region is at the NE limb in STA, in EUVI opening of field lines can be seen starting ~2016-08-12T12:25Z.",,
2016-08-13 18:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,There was a large eruption on the northern pole towards the eastern limb. Can be seen as a dimming and breaking/opening field lines in SDO AIA 304 and 171. The aftermath of the eruption can be seen in STA.,50.0,120.0
2016-08-14 20:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,CME associated with a very slow eruption from an un-numbered AR on the NE seen in SDO and STA EUVI.  The CME front was very difficult to measure (very faint).,10.0,75.0
2016-08-15 17:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"source located on far side, eruption can be seen in EUVI A 195 in the NW, filament starting to lift off at ~16:15 close to west limb, dimmings and post-eruptive brightenings visble forming a S-shaped structure. AIA 193 shows opening of field line off limb in the NE and post-eruptive arcade loops visible above the limb at ~18.00. AIA 304 also shows the lift off of the filament at the east limb.",,
2016-08-22 00:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source could not be located and start time is following the difference images.  The CME is very slow and narrow.,,
2016-08-28 10:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,,
2016-08-29 06:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2016-08-29 23:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The CME was associated with a filament eruption observed in the north-west hemisphere (AIA304),,
2016-08-30 03:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,A small prominence eruption observed at the limb of the Sun in SDO AIA 304 from 01:00-03:00Z.,,
2016-08-30 08:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"AIA data were not available, but there appeared to be some evolution (brightening, minor dimming) from an AR near the NW limb in STEREO EUVI-A 195 images starting around 07:00Z",,
2016-08-30 19:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source region of this CME could not be identified. Considering that it moves to the SW in C2/3, the lack of any other source and a possible longitude of +60 or +120 from SWPC_cat, the CME probably originated in AR 12580. Hardly any SDO images are available (due to JSOC problems) and SWAP images do not show any signs of eruption though.",,
2016-09-02 06:18:00,,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,Start time is time when seen in SOHO LASCO C3 due to a data gap in SOHO LASCO C2 imagery.,,
2016-09-03 12:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,A very slow and faint CME can be seen coming out in the western limb of C2 starting at 12:12Z.  The source location is unclear in the imagery but it is believed to be farsided because a clear eruption is not seen in SDO or the visible part of STA EUVI. Speed found to be around 108 km/s.,,
2016-09-04 13:25:00,,['SOHO: LASCO/C2'],1,0,The source is the dimming visible around S15W15 in SDO AIA 193 starting at 07:42Z and continuing with rising loops and more dimming to the North.,-15.0,-15.0
2016-09-06 06:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The CME was very hard to measure due to its faintness and location. The source appears to be the active region on the backside of the Sun (N15E50 as seen by STA). Eruption can be seen by SDO 171 as beyond the west limb around 05:15Z.,,
2016-09-06 08:54:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Opening field lines and rising loops visible in AIA 193, AIA 171, and EUVI 195. CME is directed to the southwest as seen from Earth. Eruption appears near the limb as seen from both Earth and Stereo A.",,
2016-09-06 23:30:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,-24.0,-80.0
2016-09-11 08:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"The eruption comes from the west limb.  Starting at around 07:22 in SDO 171, field lines can be seen opening.",,
2016-09-14 23:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Source is an eruption in the SW of STA EUVI imagery starting around 22:35 with some dimming and post eruption arcades visible. Corresponding opening field lines seen on the SE limb in SDO 171 and 193 around 23:00.,-20.0,175.0
2016-09-16 13:36:00,12589.0,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,,14.0,-90.0
2016-09-16 15:36:00,12592.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,12.0,58.0
2016-09-17 03:36:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,5.0,90.0
2016-09-17 12:18:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,10.0,-97.0
2016-09-17 14:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Possible source may be the west limb as seen by STA.  Around 11:25 in STA EUVI imagery there seem to be some opening and closing field lines.,,
2016-09-18 06:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,This CME is associated with a filament eruption seen around 04:13Z in the northeast of SDO AIA 193.,,
2016-09-18 07:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Can see it distinctly in STA Cor2.,,
2016-09-19 09:00:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2']",1,0,"This slow moving CME can be seen in both the STA and C2 imagery.  Its source location is unclear, but is most likely coming from a faint eruption that can be seen in the STA imagery at ~05:00Z on the far western limb.",,
2016-09-22 11:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Starting at 10:12, there was a rising loop on the NE limb of SDO AIA 171, which likely caused a narrow CME starting at 11:12 in the NE of C2 that is also faintly visible in NW of STA Cor2.",,
2016-09-22 18:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,This CME is associated with a field line eruption and material lifting off in S30E50 of SDO 171 around 14:00Z.,,
2016-09-23 01:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,This CME is associated with a far sided eruption characterized by dimming and rising loops. It is seen in the NE of STA EUVI imagery around 2016-09-22T23:30Z.,,
2016-09-25 10:36:00,,['STEREO A: SECCHI/COR2'],1,0,"A leading edge was difficult to determine and the CME was not visible in C3, so the speed may be artificially high.",,
2016-09-27 00:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Measurement was done only using STA as the CME appeared mainly to the SW in both coronagraphs, making it difficult to fit to both, while C3 data was very hazy.",-30.0,-10.0
2016-09-27 08:00:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,"CME is very narrow and has no anticipated space weather consequences. The source is a filament eruption near the west limb, visible in SDO 304 starting at 2016-09-27T00:13Z.",,
2016-09-28 06:12:00,12597.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"An eruption can be seen in S28W50 at 09-27T22:51Z in SDO/AIA 304, 193 and 171 with brightening.  There was also a filament eruption in SW region at 20:45Z in SDO/AIA 304, 193 and 171.
The CME is from a combination of these two events.  A narrow portion of the CME can be seen, which comes from the brightening, while the wider part is from the filament.",,
2016-09-29 20:36:00,11259.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Able to observe field lines lifting off in S14W80(AR2597) of SDO 171 & 193 starting around 17:00Z.,-14.0,-80.0
2016-10-01 03:09:00,,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2']",1,1,CME was caused by a large filament eruption that can be seen just NE of center disk starting at 2016-10-01T00:30Z.  Lots of twisting field lines and rising loops can be seen as the filament lifts off in addition to significant dimming in the region afterwords.,20.0,28.0
2016-10-01 14:24:00,,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,"Its source is some dimming, post-eruptive loops, and brightening at around 10-01T14:36Z, seen in SDO AIA 193 to the east where the earlier large filament had erupted.  Can also see footprint brightening in 304.",,
2016-10-01 14:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,CME is caused by a large eruption that can be seen from a small filament lift off on the western limb in STA starting at 12:55Z.   The eruption can also be seen in SDO on the western limb at ~13:00Z with large moving and opening field lines.,20.0,-95.0
2016-10-04 07:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C3']",1,0,"SDO AIA 171 shows rising loops, opening field lines, and outflowing material beginning to pick up around 02:42 off the SW limb, which is likely the source for this CME.",,
2016-10-05 11:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source was a filament eruption off the western limb around 07:00, visible in SDO 171 and 304.",1.0,-90.0
2016-10-07 09:36:00,12600.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is not entirely certain but appears to be related to some faint movement of field lines around AR2600, visible in SDO 171 at about 06:00.",11.0,88.0
2016-10-08 21:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"Halo CME seen in C2 at 10-09T02:36Z and C3 at 10-09T06:30Z.  Visible to the NW as seen by STA at 10-08T21:09Z (but there is a data gap from 10-09T16:39Z-21:09).  Source is a filament eruption starting around 2016-10-08T15:00Z in the NE, visible in SDO 304.",40.0,35.0
2016-10-10 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"There was a brightening and possible dimming seen just south of disk center on the far side in STA EUVI imagery around 01:55Z. Also, there is a brightening along the southern polar coronal hole boundary that may be associated with a large-scale coronal configuration.",,
2016-10-11 03:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,Source region unclear. May be a surge visible off the East limb in SDO AIA 193 difference imaging. Faint rising loops can be seen after a data gap ending at 2016-10-11T02:05 in EUVI A.,,
2016-10-11 18:48:00,12599.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is a very small eruption slightly north of AR2599, visible in SDO 193 around 16:00. The eruption is characterized by a brief but clearly visible brightening in the region.",,
2016-10-13 06:24:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Between 04:00-06:00 there is some movement in the field lines in the NE of SDO AIA 171, and corresponding opening field loop in the NW of STA EUVI imagery that is likely the source of the CME.",15.0,57.0
2016-10-14 10:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"CME is associated with dimming seen around 10:05Z in the SW of STA EUVI imagery, as well as opening field lines and movement seen off the southeast limb in SDO AIA 193.",,
2016-10-14 16:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is an eruption off the SE limb visible in SDO 171 around 14:46 characterized by rapid movement of field lines in the region. This is also visible off the SW limb in STA EUVI around the same time.,,
2016-10-17 01:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is a static filament that can be seen lifting off starting at around 20:00Z on the 16th directly above the western limb.  The eruption is very slow.,20.0,-90.0
2016-10-17 23:09:00,,"['STEREO A: SECCHI/COR2', 'SOHO: LASCO/C2']",1,0,The source is the significant dimming followed by post-eruptive arcades beginning at 20:55 on 2016-10-17 and centered around N20W20 as visible in SDO AIA 193.,,
2016-10-20 14:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is a filament eruption around 13:00 visible in the NW of SDO 193 and 304,,
2016-10-22 17:24:00,12602.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is an eruption that was characterized by strong moving field lines and post arcade loops.  A large burst of plasma can be seen in AIA 304, but most of the plasma fell back into the sun.",6.0,-80.0
2016-10-23 12:12:00,,['SOHO: LASCO/C2'],1,0,The source is the opening field lines that can be seen moving off the NW limb starting around 10:24Z in SDO AIA 193. Measured using only C2 because it wasn't visible in STA and the stick in the C3 coronagraph blocked the path of the CME.,,
2016-10-23 20:48:00,,['SOHO: LASCO/C2'],1,0,"The source is very difficult to determine. The only activity that may correspond are some very faint opening field lines visible in SDO AIA 171 off the SE limb around 19:15Z, but this could be too late to be the source. Measurements are from a few frames in C2, better parameters can be obtained when more data comes in.",,
2016-10-24 00:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,CME came form an eruption that can be seen in SDO EUVI 195 in the NE of around 22:00.,,
2016-10-24 21:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,So far only measured based on C2. Most likely associated with limb ejection observed in AIA 171 at 20:22.,,
2016-10-24 23:56:00,,"['SOHO: LASCO/C3', 'SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,The source is difficult to determine but could be the darkening seen in SDO AIA 193 around S40W60 beginning around 2016-10-24T22:00Z,,
2016-10-25 19:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME is associated with a large eruption on the backside visible in STA EUVI around 18:30. Resulting movement of field lines can be seen off the SE limb in SDO 171 afterwards.,,
2016-10-26 05:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is unclear.,,
2016-10-26 07:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME visible in the SW of STA with likely source an eruption in the SE of SDO AIA 193 at 05:00UT.,-30.0,-30.0
2016-10-26 10:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is large filament eruption off the NW limb visible in SDO 171 around 09:30, and earlier in SDO 304.",,
2016-10-29 09:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,This CME is associated with movement of field lines in the west around 07:00 in SDO AIA 193.,,
2016-10-29 23:24:00,12603.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is likely large eruption seen in SDO AIA in the West limb starting at ~23:00Z coming from AR 2603.,,
2016-10-30 10:24:00,,['STEREO A: SECCHI/COR2'],1,0,Not visible in C2/C3 so measured only with STA. Source is very faint filament seen in the SW of SDO AIA 304 that begins to rise around 07:00Z on 10-29 and lifts off around 15:00Z on 10-29.,,
2016-10-30 10:36:00,,['SOHO: LASCO/C2'],1,0,Measured using only C2 because it was too faint to appear in C3 & not visible in STA. The source is likely the dimming visible near a small coronal hole in AIA 193 around S30E30 starting around 10:43Z,,
2016-10-30 23:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is rising loops seen on the limb in SDO AIA 193 and STA EUVI imagery around 23:15Z.,,
2016-11-01 14:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source is 12:55 filament eruption visible at the SE limb of STA EUVI 195.,,
2016-11-04 08:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is a filament eruption at 03:00 in SDO AIA 193 around S30W30. Filament can be seen leaving the disk, followed by dimming.",,
2016-11-04 22:39:00,,['STEREO A: SECCHI/COR2'],1,0,"This CME is not visible in C2 and C3. A possible source is an eruption near the east limb in STA EUVI imagery, but there is a data gap from 2016-11-04T15:45Z to 2016-11-04T21:45Z, so it is difficult to tell.",,
2016-11-05 04:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,This partial halo CME is associated with a filament eruption and dimming starting at 03:00Z to the NW of disk center in SDO AIA 193.,,
2016-11-08 22:18:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is unclear: it is likely a back-sided eruption in the AR visible in STA EUVI near the western limb. The eruption likely occurred during the data gap in STA from 16:15 to 19:25.,-1.0,101.0
2016-11-09 01:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source is a large eruption visible in 193, 304, 171 and 131 around N15E50 at 00:46Z. In 193, the eruption is characterized by a rapid ejection of material across a small surface area.",15.0,50.0
